   4   13   19            e-   301        -385.6      -460.139       -114.46        -385.6      -460.139       -114.46  0.000276919            0  0.000276919  2.68561e-09       UserLimit             eIoni             compt
   4   13   18            e-   301      -424.716      -411.283      -235.497      -424.716      -411.283      -235.498   0.00692249            0   0.00692249  2.23111e-09       UserLimit             eIoni             compt
   4   13   17            e-   301      -421.458      -409.918      -223.183      -421.458      -409.918      -223.183   0.00311412            0   0.00311412  2.18836e-09       UserLimit             eIoni             compt
   4    2   12            e-   301      -423.381       -347.21      -208.081      -423.377       -347.21      -208.078    0.0203956            0    0.0203956  1.97318e-09       UserLimit             eIoni              phot
   4    2   11            e-   301      -425.078      -338.964      -212.531      -425.077      -338.959      -212.535    0.0217655            0    0.0217655  1.94142e-09       UserLimit             eIoni             compt
   4    2   10            e-   301      -426.655      -340.709      -210.413      -426.656      -340.709      -210.413   0.00632995            0   0.00632995   1.9308e-09       UserLimit             eIoni             compt
   4    2    9            e-   301      -423.539      -344.114      -199.141      -423.531      -344.132      -199.111    0.0581537            0    0.0581537  1.89043e-09       UserLimit             eIoni             compt
   4    2    8            e-   301      -426.991      -332.502      -212.649      -426.994        -332.5      -212.648    0.0168179            0    0.0168179  1.82969e-09       UserLimit             eIoni             compt
   4    2    7            e-   301      -363.247      -302.357      -325.236      -363.247      -302.357      -325.236  0.000863304            0  0.000863304  1.38652e-09       UserLimit             eIoni             compt
   4    2    6            e-   301      -345.462      -288.259      -375.176       -345.47      -288.263      -375.184     0.031548            0     0.031548  1.20366e-09       UserLimit             eIoni             compt
   4    2    5            e-   301      -337.477      -283.679      -376.699      -337.477      -283.678      -376.705    0.0209318            0    0.0209318  1.17248e-09       UserLimit             eIoni             compt
   4    2    4            e-   301      -215.516      -247.916      -298.502      -215.512      -247.667      -298.045      0.28389            0      0.28389  6.76778e-10       UserLimit             eIoni             compt
   5    0    1            e+   301       -402.68      -465.374       111.862      -401.178      -463.804       112.471        1.096     0.746515     0.349485  7.93928e-12       UserLimit             eIoni         UserLimit
   5    0    1            e+   301      -401.178      -463.804       112.471      -400.162      -462.493       112.303        1.096     0.403305      0.34321  1.40259e-11           eIoni             eIoni         UserLimit
   5    0    1            e+   301      -400.162      -462.493       112.303       -399.78       -461.82       111.877        1.096            0     0.403305  1.75782e-11           eIoni             eIoni         UserLimit
   5    0    1            e+   301       -399.78       -461.82       111.877       -399.78       -461.82       111.877        1.096            0            0  1.75782e-11           eIoni           annihil         UserLimit
   5    1    3         gamma   301       -399.78       -461.82       111.877      -404.708      -450.702       94.9064     0.510999      0.47855            0  8.72194e-11       UserLimit             compt           annihil
   5    1    3         gamma   301      -404.708      -450.702       94.9064      -499.422      -400.777      -108.597     0.510999     0.226897            0  8.54248e-10           compt             compt           annihil
   5    1    3         gamma   301      -499.422      -400.777      -108.597          -500      -400.171      -107.959     0.510999     0.226897            0   8.5776e-10           compt    Transportation           annihil
   5    3    5            e-   301      -499.422      -400.777      -108.597      -499.612      -400.644      -108.888     0.251652     0.178058    0.0735948  8.55626e-10       UserLimit               msc             compt
   5    3    5            e-   301      -499.612      -400.644      -108.888      -499.721      -400.668      -109.033     0.251652     0.121914    0.0561439  8.56499e-10             msc               msc             compt
   5    3    5            e-   301      -499.721      -400.668      -109.033      -499.705       -400.77      -109.113     0.251652            0     0.121914  8.57239e-10             msc             eIoni             compt
   5    3    4            e-   301      -404.708      -450.702       94.9064      -404.703      -450.691       94.9069     0.032449            0     0.032449  8.73453e-11       UserLimit             eIoni             compt
   5    1    2         gamma   301       -399.78       -461.82       111.877      -382.858          -500       170.155     0.510999     0.510999            0  2.56732e-10       UserLimit    Transportation           annihil
   6    0    1            e+   301      -283.179       131.199       207.161      -279.069       125.881       206.658        4.282      3.41067     0.871329  2.26098e-11       UserLimit             eIoni         UserLimit
   6    0    1            e+   301      -279.069       125.881       206.658       -277.62       123.067       204.236        4.282      1.83645     0.523507  3.60197e-11           eIoni             eIoni         UserLimit
   6    0    1            e+   301       -277.62       123.067       204.236        -276.8       119.837       204.592        4.282      1.29345     0.543002  4.74728e-11           eIoni             eIoni         UserLimit
   6    0    1            e+   301        -276.8       119.837       204.592       -276.15        117.39       204.965        4.282     0.706616     0.586837  5.63741e-11           eIoni             eIoni         UserLimit
   6    0    1            e+   301       -276.15        117.39       204.965       -275.85       116.041       205.754        4.282     0.400918     0.305698  6.22235e-11           eIoni             eIoni         UserLimit
